team1,team2,team1_win_rate,team2_win_rate,head_to_head_win_rate,team1_recent_form,team2_recent_form,team1_venue_win_rate,team2_venue_win_rate,team1_avg_runs_last_5,team2_avg_runs_last_5,team1_avg_wicket_last_5,team2_avg_wicket_last_5,avg_first_innings_score,chasing_success_rate,toss_winner,toss_decision,temperature,humidity,rain_probability,venue,pitch_type,win
Outer Delhi Warriors,North Delhi Strikers,25.0,40.0,0.0,1,3,25.0,40.0,162.2,162.6,8.4,8.4,174.0,45.16129032258064,North Delhi Strikers,Bat,29.3,84.0,89.0,Arun Jaitley Stadium,Balanced,0
Central Delhi Kings,West Delhi Lions,70.0,70.0,100.0,5,2,70.0,70.0,148.4,146.2,3.8,5.4,174.0,46.03174603174603,Central Delhi Kings,Bowl,29.1,85.0,61.0,Arun Jaitley Stadium,Balanced,1
New Delhi Tigers,Outer Delhi Warriors,50.0,25.0,100.0,1,1,50.0,25.0,164.2,171.4,6.4,7.0,174.0,45.3125,New Delhi Tigers,Bowl,28.8,89.0,96.0,Arun Jaitley Stadium,Balanced,0
North Delhi Strikers,East Delhi Riders,40.0,60.0,0.0,2,5,40.0,60.0,168.6,185.0,9.0,5.4,174.0,46.15384615384615,East Delhi Riders,Bowl,31.6,76.0,91.0,Arun Jaitley Stadium,Balanced,0
New Delhi Tigers,Central Delhi Kings,50.0,70.0,0.0,2,4,50.0,70.0,158.6,148.0,5.8,4.6,171.0,47.76119402985074,Central Delhi Kings,Bowl,29.9,79.0,97.0,Arun Jaitley Stadium,Balanced,0
South Delhi Superstarz,West Delhi Lions,40.0,70.0,33.33333333333333,3,2,40.0,70.0,158.4,144.0,8.2,6.6,171.0,47.76119402985074,South Delhi Superstarz,Bowl,27.3,96.0,99.0,Arun Jaitley Stadium,Balanced,0
Purani Dilli-6,Central Delhi Kings,30.0,70.0,0.0,1,3,30.0,70.0,164.6,156.4,8.4,6.0,170.0,47.05882352941176,PURANI DILLI-6,Bowl,27.6,93.0,99.0,Arun Jaitley Stadium,Balanced,1
South Delhi Superstarz,North Delhi Strikers,40.0,40.0,50.0,3,2,40.0,40.0,158.4,168.6,8.2,9.0,170.0,47.05882352941176,South Delhi Superstarz,Bowl,31.2,76.0,91.0,Arun Jaitley Stadium,Balanced,0
Purani Dilli-6,South Delhi Superstarz,30.0,40.0,0.0,0,3,30.0,40.0,138.4,158.4,9.2,8.2,169.0,48.57142857142857,South Delhi Superstarz,Bowl,32.2,71.0,89.0,Arun Jaitley Stadium,Balanced,1
East Delhi Riders,Central Delhi Kings,60.0,70.0,50.0,5,3,60.0,70.0,185.0,179.4,5.4,6.8,169.0,49.29577464788733,East Delhi Riders,Bowl,29.1,86.0,89.0,Arun Jaitley Stadium,Balanced,1
North Delhi Strikers,New Delhi Tigers,40.0,50.0,0.0,2,3,40.0,50.0,168.6,134.4,9.0,4.6,169.0,48.61111111111111,North Delhi Strikers,Bowl,29.9,83.0,90.0,Arun Jaitley Stadium,Balanced,1
Central Delhi Kings,East Delhi Riders,70.0,60.0,66.66666666666666,3,4,70.0,60.0,178.2,168.8,6.4,6.8,169.0,49.31506849315068,Central Delhi Kings,Bowl,30.5,77.0,86.0,Arun Jaitley Stadium,Balanced,0
West Delhi Lions,South Delhi Superstarz,70.0,40.0,33.33333333333333,2,4,70.0,40.0,144.0,148.6,6.6,7.2,168.0,50.0,West Delhi Lions,Bowl,28.2,87.0,86.0,Arun Jaitley Stadium,Balanced,0
East Delhi Riders,West Delhi Lions,60.0,70.0,75.0,3,3,60.0,70.0,151.6690476190476,151.36785714285713,5.979761904761904,6.0,168.0,50.66666666666667,West Delhi Lions,Bowl,28.1,89.0,91.0,Arun Jaitley Stadium,Balanced,1
Central Delhi Kings,West Delhi Lions,70.0,70.0,66.66666666666666,3,4,70.0,70.0,157.2,147.2,5.8,4.6,168.0,51.31578947368421,West Delhi Lions,Bowl,26.3,95.0,89.0,Arun Jaitley Stadium,Balanced,1
Purani Dilli-6,South Delhi Superstarz,30.0,40.0,0.0,3,2,30.0,40.0,173.6,202.6,6.6,6.8,176.0,38.88888888888889,South Delhi Superstarz,Bowl,28.6,87.0,84.0,Arun Jaitley Stadium,Balanced,1
Central Delhi Kings,East Delhi Riders,70.0,60.0,0.0,0,0,70.0,60.0,173.6,202.6,5.989550264550265,5.986666666666667,174.0,50.0,East Delhi Riders,Bowl,33.2,63.0,69.0,Arun Jaitley Stadium,Balanced,1
